#device=ESP32+AD8232
#cols=t_ms,adc,lead_off
27103,3723,1
27107,0,0
27111,0,0
27115,3258,1
27119,3910,1
27123,160,0
27127,0,0
27131,2458,1
27135,3987,1
27139,1059,0
27143,0,0
27147,1784,0
27151,4005,1
27155,1854,0
27159,0,0
27163,1130,0
27167,3848,1
27171,2575,1
27175,0,0
27179,587,0
27183,4064,1
27187,3191,1
27191,0,0
27195,212,0
27199,4034,1
27203,3718,1
27207,0,0
27211,0,0
27215,3262,1
27219,3917,1
27223,161,0
27227,0,0
27231,2455,1
27235,3991,1
27239,1054,0
27243,0,0
27247,1805,0
27251,3976,1
27255,1817,0
27259,0,0
27263,1129,0
27267,4055,1
27271,2578,1
27275,0,0
27279,585,0
27283,4069,1
27287,3197,1
27291,0,0
27295,214,0
27299,4030,1
27303,3716,1
27307,0,0
27311,0,0
27315,3284,1
27319,3905,1
27323,151,0
27327,0,0
27331,2501,1
27335,3972,1
27339,1053,0
27343,0,0
27347,1818,0
27351,4023,1
27355,1851,0
27359,0,0
27363,1127,0
27367,4051,1
27371,2600,1
27375,0,0
27379,596,0
27383,4071,1
27387,3214,1
27391,0,0
27395,213,0
27399,4029,1
27403,3721,1
27407,0,0
27411,0,0
27415,3261,1
27419,3894,1
27423,160,0
27427,0,0
27431,2466,1
27435,3988,1
27439,1043,0
27443,0,0
27447,1780,0
27451,4020,1
27455,1845,0
27459,2,0
27463,1138,0
27467,4062,1
27471,2569,1
27475,0,0
27479,602,0
27483,4083,1
27487,3201,1
27491,0,0
27495,198,0
27499,4024,1
27503,3724,1
27507,0,0
27511,0,0
27515,3267,1
27519,3887,1
27523,142,0
27527,0,0
27531,2479,1
27535,3996,1
27539,1057,0
27543,0,0
27547,1788,0
27551,4001,1
27555,1815,0
27559,0,0
27563,1127,0
27567,3922,1
27571,2587,1
27575,0,0
27579,602,0
27583,4079,1
27587,3202,1
27591,0,0
27595,212,0
27599,4014,1
27603,3744,1
27607,0,0
27611,0,0
27615,3293,1
27619,3900,1
27623,178,0
27627,0,0
27631,2473,1
27635,3967,1
27639,1059,0
27643,0,0
27647,1791,0
27651,4010,1
27655,1857,0
27659,0,0
27663,1123,0
27667,4023,1
27671,2554,1
27675,0,0
27679,591,0
27683,3910,1
27687,3207,1
27691,0,0
27695,221,0
27699,4001,1
27703,3718,1
27707,0,0
27711,0,0
27715,3306,1
27719,3920,1
27723,160,0
27727,0,0
27731,2471,1
27735,3976,1
27739,1049,0
27743,0,0
27747,1787,0
27751,4019,1
27755,1837,0
27759,17,0
27763,1131,0
27767,3992,1
27771,2604,1
27775,0,0
27779,592,0
27783,3954,1
27787,3216,1
27791,0,0
27795,197,0
27799,4025,1
27803,3745,1
27807,0,0
27811,0,0
27815,3289,1
27819,3927,1
27823,133,0
27827,0,0
27831,2469,1
27835,3987,1
27839,1053,0
27843,0,0
27847,1800,0
27851,4025,1
27855,1844,0
27859,0,0
27863,1134,0
27867,4049,1
27871,2580,1
27875,0,0
27879,616,0
27883,3933,1
27887,3194,1
27891,0,0
27895,217,0
27899,4030,1
27903,3734,1
27907,0,0
27911,0,0
27915,3312,1
27919,3928,1
27923,129,0
27927,0,0
27931,2496,1
27935,3980,1
27939,1031,0
27943,0,0
27947,1818,0
27951,4013,1
27955,1837,0
27959,0,0
27963,1162,0
27967,4054,1
27971,2588,1
27975,0,0
27979,611,0
27983,4065,1
27987,3193,1
27991,0,0
27995,225,0
27999,3993,1
28003,3739,1
28007,0,0
28011,0,0
28015,3316,1
28019,3929,1
28023,130,0
28027,0,0
28031,2520,1
28035,3999,1
28039,1035,0
28043,0,0
28047,1833,0
28051,4028,1
28055,1827,0
28059,0,0
28063,1161,0
28067,3820,1
28071,2570,1
28075,0,0
28079,621,0
28083,4075,1
28087,3190,1
28091,0,0
28095,221,0
28099,4052,1
28103,3697,1
28107,0,0
28111,0,0
28115,3344,1
28119,3904,1
28123,121,0
28127,0,0
28131,2546,1
28135,4005,1
28139,1013,0
28143,0,0
28147,1845,0
28151,4042,1
28155,1814,0
28159,0,0
28163,1148,0
28167,4087,1
28171,2556,1
28175,0,0
28179,651,0
28183,4073,1
28187,3143,1
28191,0,0
28195,233,0
28199,4055,1
28203,3704,1
28207,0,0
28211,0,0
28215,3394,1
28219,3920,1
28223,88,0
28227,0,0
28231,2561,1
28235,4016,1
28239,970,0
28243,0,0
28247,1884,0
28251,4020,1
28255,1787,0
28259,0,0
28263,1213,0
28267,4086,1
28271,2538,1
28275,0,0
28279,700,0
28283,4091,1
28287,3169,1
28291,0,0
28295,245,0
28299,4048,1
28303,3722,1
28307,0,0
28311,0,0
28315,3475,1
28319,3909,1
28323,45,0
28327,0,0
28331,2598,1
28335,4015,1
28339,974,0
28343,0,0
28347,1904,0
28351,4010,1
28355,1771,0
28359,0,0
28363,1227,0
28367,4002,1
28371,2567,1
28375,0,0
28379,676,0
28383,4049,1
28387,3164,1
28391,0,0
28395,248,0
28399,4057,1
28403,3710,1
28407,0,0
28411,0,0
28415,3475,1
28419,3913,1
28423,25,0
28427,0,0
28431,2601,1
28435,3983,1
28439,941,0
28443,0,0
28447,1915,0
28451,4015,1
28455,1758,0
28459,0,0
28463,1178,0
28467,4082,1
28471,2526,1
28475,71,0
28479,679,0
28483,4063,1
28487,3146,1
28491,0,0
28495,259,0
28499,4042,1
28503,3687,1
28507,0,0
28511,0,0
28515,3491,1
28519,3886,1
28523,10,0
28527,0,0
28531,2617,1
28535,3969,1
28539,913,0
28543,0,0
28547,1948,0
28551,4021,1
28555,1721,0
28559,0,0
28563,1263,0
28567,4075,1
28571,2513,1
28575,126,0
28579,690,0
28583,4070,1
28587,3130,1
28591,0,0
28595,251,0
28599,4052,1
28603,3669,1
28607,0,0
28611,0,0
28615,3490,1
28619,3878,1
28623,8,0
28627,0,0
28631,2632,1
28635,3963,1
28639,891,0
28643,0,0
28647,1940,0
28651,3986,1
28655,1733,0
28659,0,0
28663,1284,0
28667,4064,1
28671,2494,1
28675,0,0
28679,696,0
28683,4056,1
28687,3129,1
28691,0,0
28695,266,0
28699,4052,1
28703,3664,1
28707,0,0
28711,0,0
28715,3544,1
28719,3893,1
28723,4,0
28727,0,0
28731,2649,1
28735,3967,1
28739,894,0
28743,0,0
28747,1939,0
28751,4001,1
28755,1748,0
28759,0,0
28763,1238,0
28767,4057,1
28771,2521,1
28775,0,0
28779,679,0
28783,4059,1
28787,3151,1
28791,0,0
28795,273,0
28799,4030,1
28803,3705,1
28807,0,0
28811,0,0
28815,3339,1
28819,3886,1
28823,79,0
28827,0,0
28831,2259,1
28835,3965,1
28839,1205,0
28843,0,0
28847,1640,0
28851,3930,1
28855,1914,0
28859,0,0
28863,1048,0
28867,4059,1
28871,2611,1
28875,114,0
28879,577,0
28883,4049,1
28887,3199,1
28891,0,0
28895,219,0
28899,3938,1
28903,3711,1
28907,0,0
28911,0,0
28915,3067,1
28919,3880,1
28923,206,0
28927,0,0
28931,2358,1
28935,3939,1
28939,1085,0
28943,0,0
28947,1737,0
28951,3990,1
28955,1848,0
28959,6,0
28963,1173,0
28967,4023,1
28971,2631,1
28975,0,0
28979,687,0
28983,4074,1
28987,3165,1
28991,0,0
28995,298,0
28999,4007,1
29003,3689,1
29007,0,0
29011,0,0
29015,3295,1
29019,3900,1
29023,58,0
29027,0,0
29031,2567,1
29035,3960,1
29039,959,0
29043,0,0
29047,1917,0
29051,4003,1
29055,1743,0
29059,0,0
29063,1302,0
29067,3989,1
29071,2529,1
29075,0,0
29079,757,0
29083,4090,1
29087,3147,1
29091,0,0
29095,314,0
29099,4019,1
29103,3675,1
29107,0,0
29111,0,0
29115,3289,1
29119,3901,1
29123,113,0
29127,0,0
29131,2662,1
29135,3962,1
29139,823,0
29143,0,0
29147,2041,0
29151,4012,1
29155,1705,0
29159,0,0
29163,1331,0
29167,4065,1
29171,2591,1
29175,0,0
29179,662,0
29183,4062,1
29187,3184,1
29191,0,0
29195,223,0
29199,3886,1
29203,3680,1
29207,0,0
29211,0,0
29215,2916,1
29219,3899,1
29223,287,0
29227,0,0
29231,2237,1
29235,3980,1
29239,1231,0
29243,0,0
29247,1635,0
29251,3983,1
29255,1949,0
29259,0,0
29263,1011,0
29267,3627,1
29271,2669,1
29275,0,0
29279,534,0
29283,4015,1
29287,3241,1
29291,0,0
29295,191,0
29299,3578,1
29303,3753,1
29307,0,0
29311,0,0
29315,2765,1
29319,3910,1
29323,530,0
29327,0,0
29331,2094,1
29335,4040,1
29339,1356,0
29343,0,0
29347,1443,0
29351,3982,1
29355,2052,1
29359,15,0
29363,913,0
29367,4016,1
29371,2724,1
29375,0,0
29379,445,0
29383,3966,1
29387,3272,1
29391,0,0
29395,126,0
29399,3289,1
29403,3735,1
29407,0,0
29411,0,0
29415,2572,1
29419,3896,1
29423,611,0
29427,0,0
29431,1963,0
29435,3956,1
29439,1426,0
29443,0,0
29447,1400,0
29451,4017,1
29455,2104,1
29459,0,0
29463,802,0
29467,4023,1
29471,2743,1
29475,0,0
29479,420,0
29483,3644,1
29487,3297,1
29491,0,0
29495,86,0
29499,2732,1
29503,3728,1
29507,276,0
29511,0,0
29515,2184,1
29519,3866,1
29523,967,0
29527,0,0
29531,1627,0
29535,3915,1
29539,1656,0
29543,0,0
29547,1085,0
29551,3838,1
29555,2244,1
29559,0,0
29563,593,0
29567,3566,1
29571,2816,1
29575,0,0
29579,247,0
29583,2852,1
29587,3254,1
29591,2,0
29595,30,0
29599,2282,1
29603,3405,1
29607,654,0
29611,0,0
29615,1429,0
29619,2643,1
29623,843,0
29627,0,0
29631,817,0
29635,1774,0
29639,478,0
29643,7,0
29647,615,0
29651,1478,0
29655,462,0
29659,98,0
29663,1428,0
29667,1950,1
29671,676,0
29675,446,0
29679,1335,0
29683,1344,0
29687,314,0
29691,186,0
29695,1060,0
29699,1046,0
29703,211,0
29707,44,0
29711,871,0
29715,905,0
29719,205,0
29723,1,0
29727,644,0
29731,721,0
29735,179,0
29739,2,0
29743,574,0
29747,697,0
29751,248,0
29755,0,0
29759,417,0
29763,689,0
29767,305,0
29771,0,0
29775,313,0
29779,688,0
29783,194,0
29787,0,0
29791,295,0
29795,864,0
29799,402,0
29803,0,0
29807,209,0
29811,882,0
29815,532,0
29819,0,0
29823,131,0
29827,739,0
29831,476,0
29835,2,0
29839,41,0
29843,630,0
29847,365,0
29851,8,0
29855,0,0
29859,480,0
29863,400,0
29867,53,0
29871,0,0
29875,391,0
29879,502,0
29883,42,0
29887,0,0
29891,262,0
29895,685,0
29899,140,0
29903,0,0
29907,280,0
29911,977,0
29915,767,0
29919,380,0
29923,322,0
29927,929,0
29931,669,0
29935,383,0
29939,247,0
29943,1510,0
29947,1772,1
29951,1644,0
29955,1325,0
29959,2061,1
29963,1786,1
29967,1174,0
29971,896,0
29975,1954,1
29979,2648,1
29983,2457,1
29987,2072,1
29991,2658,1
29995,3379,1
29999,2889,1
30003,2388,1
30007,2466,1
30011,3059,1
30015,2448,1
30019,1728,1
30023,1402,0
30027,2122,1
30031,1878,1
30035,1263,0
30039,712,0
30043,1523,0
30047,1424,0
30051,884,0
30055,155,0
30059,868,0
30063,1141,0
30067,645,0
30071,0,0
30075,589,0
30079,1122,0
30083,572,0
30087,0,0
30091,417,0
30095,1118,0
30099,583,0
30103,0,0
30107,246,0
30111,1001,0
30115,613,0
30119,24,0
30123,128,0
30127,864,0
30131,613,0
30135,149,0
30139,79,0
30143,828,0
30147,712,0
30151,241,0
30155,11,0
30159,629,0
30163,829,0
30167,371,0
30171,0,0
30175,528,0
30179,958,0
30183,407,0
30187,0,0
30191,422,0
30195,1014,0
30199,441,0
30203,0,0
30207,281,0
30211,968,0
30215,520,0
30219,0,0
30223,162,0
30227,845,0
30231,531,0
30235,90,0
30239,91,0
30243,826,0
30247,624,0
30251,200,0
30255,9,0
30259,668,0
30263,763,0
30267,374,0
30271,0,0
30275,583,0
30279,878,0
30283,287,0
30287,0,0
30291,451,0
30295,946,0
30299,368,0
30303,0,0
30307,308,0
30311,899,0
30315,438,0
30319,0,0
30323,191,0
30327,833,0
30331,514,0
30335,113,0
30339,99,0
30343,829,0
30347,604,0
30351,188,0
30355,31,0
30359,648,0
30363,695,0
30367,186,0
30371,9,0
30375,573,0
30379,829,0
30383,237,0
30387,0,0
30391,465,0
30395,931,0
30399,332,0
30403,0,0
30407,314,0
30411,900,0
30415,410,0
30419,5,0
30423,187,0
30427,821,0
30431,501,0
30435,88,0
30439,78,0
30443,783,0
30447,577,0
30451,70,0
30455,3,0
30459,622,0
30463,687,0
30467,167,0
30471,0,0
30475,459,0
30744,875,0
30747,618,0
30751,107,0
30755,0,0
30759,622,0
30763,722,0
30767,242,0
30771,0,0
30775,477,0
30779,888,0
30783,413,0
30787,0,0
30791,369,0
30795,954,0
30799,433,0
30803,0,0
30807,232,0
30811,870,0
30815,512,0
30819,63,0
30823,137,0
30827,765,0
30831,579,0
30835,161,0
30839,38,0
30843,752,0
30847,658,0
30851,143,0
30855,0,0
30859,603,0
30863,759,0
30867,248,0
30871,0,0
30875,449,0
30879,859,0
30883,332,0
30887,0,0
30891,380,0
30895,889,0
30899,401,0
30903,0,0
30907,236,0
30911,815,0
30915,487,0
30919,0,0
30923,117,0
30927,729,0
30931,517,0
30935,24,0
30939,59,0
30943,743,0
30947,637,0
30951,104,0
30955,0,0
30959,603,0
30963,777,0
30967,255,0
30971,0,0
30975,476,0
30979,844,0
30983,318,0
30987,0,0
30991,382,0
30995,898,0
30999,406,0
31003,0,0
31007,251,0
31011,825,0
31015,462,0
31019,9,0
31023,145,0
31027,740,0
31031,502,0
31035,31,0
31039,59,0
31043,726,0
31047,547,0
31051,76,0
31055,0,0
31059,598,0
31063,662,0
31067,193,0
31071,0,0
31075,485,0
31079,802,0
31083,287,0
31087,0,0
31091,384,0
31095,858,0
31099,362,0
31103,0,0
31107,263,0
31111,777,0
31115,409,0
31119,65,0
31123,161,0
31127,690,0
31131,480,0
31135,68,0
31139,55,0
31143,708,0
31147,560,0
31151,100,0
31155,0,0
31159,547,0
31163,621,0
31167,149,0
31171,0,0
31175,545,0
31179,727,0
31183,206,0
31187,0,0
31191,458,0
31195,833,0
31199,276,0
31203,0,0
31207,271,0
31211,822,0
31215,347,0
31219,0,0
31223,211,0
31227,758,0
31231,429,0
31235,132,0
31239,87,0
31243,761,0
31247,498,0
31251,131,0
31255,4,0
31259,633,0
31263,637,0
31267,186,0
31271,0,0
31275,502,0
31279,801,0
31283,265,0
31287,0,0
31291,427,0
31295,865,0
31299,321,0
31303,0,0
31307,264,0
31311,844,0
31315,405,0
31319,67,0
31323,215,0
31327,778,0
31331,468,0
31335,122,0
31339,70,0
31343,762,0
31347,543,0
31351,95,0
31355,0,0
31359,622,0
31363,650,0
31367,170,0
31371,0,0
31375,510,0
31379,777,0
31383,251,0
31387,0,0
31391,404,0
31395,878,0
31399,376,0
31403,4,0
31407,240,0
31411,812,0
31415,480,0
31419,66,0
31423,108,0
31427,751,0
31431,577,0
31435,97,0
31439,61,0
31443,736,0
31447,670,0
31451,345,0
31455,12,0
31459,510,0
31463,754,0
31467,639,0
31471,0,0
31475,440,0
31479,837,0
31483,324,0
31487,0,0
31491,320,0
31495,861,0
31499,401,0
31503,0,0
31507,212,0
31511,830,0
31515,511,0
31519,2,0
31523,111,0
31527,745,0
31531,591,0
31535,98,0
31539,54,0
31543,668,0
31547,612,0
31551,317,0
31555,0,0
31559,480,0
31563,708,0
31567,322,0
31571,42,0
31575,396,0
31579,818,0
31583,340,0
31587,0,0
31591,320,0
31595,861,0
31599,429,0
31603,0,0
31607,220,0
31611,747,0
31615,462,0
31619,124,0
31623,126,0
31627,677,0
31631,536,0
31635,193,0
31639,43,0
31643,646,0
31647,604,0
31651,159,0
31655,0,0
31659,526,0
31663,727,0
31667,274,0
31671,0,0
31675,400,0
31679,842,0
31683,352,0
31687,0,0
31691,340,0
31695,839,0
31699,442,0
31703,0,0
31707,204,0
31711,788,0
31715,428,0
31719,0,0
31723,124,0
31727,705,0
31731,474,0
31735,40,0
31739,40,0
31743,698,0
31747,564,0
31751,116,0
31755,0,0
31759,529,0
31763,709,0
31767,233,0
31771,0,0
31775,511,0
31779,831,0
31783,353,0
31787,0,0
31791,320,0
31795,831,0
31799,426,0
31803,0,0
31807,167,0
31811,751,0
31815,494,0
31819,19,0
31823,80,0
31827,686,0
31831,563,0
31835,90,0
31839,89,0
31843,672,0
31847,640,0
31851,255,0
31855,0,0
31859,488,0
31863,734,0
31867,233,0
31871,0,0
31875,426,0
31879,809,0
31883,294,0
31887,0,0
31891,358,0
31895,864,0
31899,377,0
31903,0,0
31907,211,0
31911,815,0
31915,469,0
31919,0,0
31923,122,0
31927,739,0
31931,522,0
31935,36,0
31939,33,0
31943,726,0
31947,639,0
31951,128,0
31955,0,0
31959,560,0
31963,788,0
31967,251,0
31971,0,0
31975,474,0
31979,903,0
31983,340,0
31987,0,0
31991,352,0
31995,954,0
31999,441,0
32003,0,0
32007,230,0
32011,921,0
32015,535,0
32019,17,0
32023,139,0
32027,846,0
32031,595,0
32035,66,0
32039,59,0
32043,825,0
32047,664,0
32051,87,0
32055,0,0
32059,630,0
32063,788,0
32067,201,0
32071,0,0
32075,467,0
32079,915,0
32083,286,0
32087,0,0
32091,465,0
32095,985,0
32099,389,0
32103,0,0
32107,306,0
32111,950,0
32115,466,0
32119,0,0
32123,168,0
32127,890,0
32131,484,0
32135,68,0
32139,98,0
32143,893,0
32147,624,0
32151,184,0
32155,0,0
32159,726,0
32163,736,0
32167,332,0
32171,0,0
32175,635,0
32179,864,0
32183,199,0
32187,0,0
32191,485,0
32195,941,0
32199,299,0
32203,0,0
32207,353,0
32211,954,0
32215,400,0
32219,0,0
32223,222,0
32227,894,0
32231,437,0
32235,0,0
32239,99,0
32243,903,0
32247,531,0
32251,138,0
32255,4,0
32259,749,0
32263,701,0
32267,219,0
32271,48,0
32275,675,0
32279,842,0
32283,265,0
32287,0,0
32291,550,0
32295,956,0
32299,341,0
32303,0,0
32307,395,0
32311,1030,0
32315,486,0
32319,0,0
32323,261,0
32327,1005,0
32331,583,0
32335,81,0
32339,135,0
32343,1013,0
32347,674,0
32351,209,0
32355,5,0
32359,826,0
32363,834,0
32367,328,0
32371,0,0
32375,756,0
32379,961,0
32383,430,0
32387,0,0
32391,583,0
32395,1064,0
32399,538,0
32403,0,0
32407,385,0
32411,1065,0
32415,619,0
32419,63,0
32423,230,0
32427,977,0
32431,658,0
32435,152,0
32439,94,0
32443,926,0
32447,694,0
32451,222,0
32455,0,0
32459,673,0
32463,813,0
32467,352,0
32471,0,0
32475,621,0
32479,892,0
32483,436,0
32487,0,0
32491,451,0
32495,982,0
32499,585,0
32503,0,0
32507,253,0
32511,927,0
32515,645,0
32519,18,0
32523,138,0
32527,807,0
32531,653,0
32535,159,0
32539,47,0
32543,775,0
32547,726,0
32551,378,0
32555,0,0
32559,527,0
32563,817,0
32567,599,0
32571,0,0
32575,400,0
32579,871,0
32583,622,0
32587,0,0
32591,245,0
32595,919,0
32599,761,0
32603,41,0
32607,97,0
32611,816,0
32615,878,0
32619,278,0
32623,7,0
32627,669,0
32631,893,0
32635,523,0
32639,1,0
32643,575,0
32647,949,0
32651,927,0
32655,0,0
32659,0,0
32663,388,0
32667,1336,0
32671,643,0
32675,0,0
32679,0,0
32683,1617,0
32687,2027,1
32691,0,0
32695,0,0
32699,1828,0
32703,3030,1
32707,473,0
32711,0,0
32715,1625,0
32719,3586,1
32723,1228,0
32727,0,0
32731,1163,0
32735,3480,1
32739,1783,0
32743,0,0
32747,686,0
32751,3178,1
32755,2228,1
32759,58,0
32763,358,0
32767,2804,1
32771,2616,1
32775,78,0
32779,67,0
32783,2485,1
32787,3116,1
32791,86,0
32795,0,0
32799,2174,1
32803,3570,1
32807,665,0
32811,0,0
32815,1747,0
32819,3850,1
32823,1309,0
32827,0,0
32831,1288,0
32835,3905,1
32839,1933,1
32843,0,0
32847,821,0
32851,3812,1
32855,2462,1
32859,0,0
32863,460,0
32867,3379,1
32871,2978,1
32875,80,0
32879,120,0
32883,2877,1
32887,3474,1
32891,39,0
32895,0,0
32899,2405,1
32903,3824,1
32907,634,0
32911,0,0
32915,1897,0
32919,3941,1
32923,1315,0
32927,0,0
32931,1386,0
32935,3963,1
32939,1936,1
32943,0,0
32947,902,0
32951,3927,1
32955,2429,1
32959,0,0
32963,606,0
32967,3819,1
32971,2931,1
32975,0,0
32979,302,0
32983,3969,1
32987,3436,1
32991,0,0
32995,32,0
32999,3676,1
33003,3807,1
33007,0,0
33011,0,0
33015,2815,1
33019,3968,1
33023,547,0
33027,0,0
33031,2160,1
33035,3968,1
33039,1400,0
33043,0,0
33047,1519,0
33051,4060,1
33055,2163,1
33059,0,0
33063,944,0
33067,4086,1
33071,2837,1
33075,0,0
33079,423,0
33083,4070,1
33087,3440,1
33091,0,0
33095,45,0
33099,3889,1
33103,3822,1
33107,0,0
33111,0,0
33115,2932,1
33119,3977,1
33123,484,0
33127,0,0
33131,2219,1
33135,4006,1
33139,1381,0
33143,0,0
33147,1568,0
33151,4042,1
33155,2097,1
33159,0,0
33163,971,0
33167,4081,1
33171,2821,1
33175,29,0
33179,431,0
33183,4078,1
33187,3440,1
33191,0,0
33195,49,0
33199,3901,1
33203,3830,1
33207,0,0
33211,0,0
33215,2958,1
33219,3979,1
33223,496,0
33227,0,0
33231,2218,1
33235,4007,1
33239,1394,0
33243,0,0
33247,1567,0
33251,3906,1
33255,2139,1
33259,0,0
33263,956,0
33267,4080,1
33271,2829,1
33275,0,0
33279,406,0
33283,4075,1
33287,3491,1
33291,0,0
33295,29,0
33299,3932,1
33303,3838,1
33307,0,0
33311,0,0
33315,2933,1
33319,3969,1
33323,504,0
33327,0,0
33331,2198,1
33335,3999,1
33339,1392,0
33343,0,0
33347,1527,0
33351,4048,1
33355,2160,1
33359,75,0
33363,951,0
33367,3964,1
33371,2823,1
33375,0,0
33379,400,0
33383,4072,1
33387,3473,1
33391,0,0
33395,40,0
33399,3879,1
33403,3830,1
33407,0,0
33411,0,0
33415,2934,1
33419,3966,1
33423,518,0
33427,0,0
33431,2185,1
33435,4007,1
33439,1402,0
33443,0,0
33447,1531,0
33451,4044,1
33455,2177,1
33459,0,0
33463,900,0
33467,4073,1
33471,2829,1
33475,0,0
33479,416,0
33483,4036,1
33487,3446,1
33491,0,0
33495,37,0
33499,3664,1
33503,3813,1
33507,0,0
33511,0,0
33515,2789,1
33519,3961,1
33523,585,0
33527,0,0
33531,2109,1
33535,4001,1
33539,1426,0
33543,0,0
33547,1464,0
33551,4049,1
33555,2177,1
33559,0,0
33563,930,0
33567,4061,1
33571,2823,1
33575,26,0
33579,430,0
33583,4055,1
33587,3456,1
33591,0,0
33595,47,0
33599,3877,1
33603,3840,1
33607,0,0
33611,0,0
33615,2910,1
33619,3971,1
33623,483,0
33627,0,0
33631,2203,1
33635,3972,1
33639,1370,0
33643,0,0
33647,1550,0
33651,4038,1
33655,2160,1
33659,0,0
33663,961,0
33667,4049,1
33671,2809,1
33675,0,0
33679,434,0
33683,4069,1
33687,3477,1
33691,0,0
33695,38,0
33699,3882,1
33703,3847,1
33707,14,0
33711,0,0
33715,2901,1
33719,3963,1
33723,533,0
33727,0,0
33731,2173,1
33735,4012,1
33739,1410,0
33743,0,0
33747,1522,0
33751,4038,1
33755,2201,1
33759,191,0
33763,950,0
33767,4070,1
33771,2826,1
33775,0,0
33779,417,0
33783,4001,1
33787,3500,1
33791,0,0
33795,29,0
33799,3874,1
33803,3852,1
33807,0,0
33811,0,0
33815,2881,1
33819,3970,1
33823,529,0
33827,0,0
33831,2212,1
33835,3998,1
33839,1409,0
33843,0,0
33847,1539,0
33851,4027,1
33855,2200,1
33859,0,0
33863,941,0
33867,4076,1
33871,2868,1
33875,20,0
33879,412,0
33883,4075,1
33887,3504,1
33891,0,0
33895,19,0
33899,3857,1
33903,3846,1
33907,0,0
33911,0,0
33915,2910,1
33919,3967,1
33923,528,0
33927,0,0
33931,2179,1
33935,3997,1
33939,1407,0
33943,0,0
33947,1530,0
33951,4010,1
33955,2179,1
33959,0,0
33963,937,0
33967,3736,1
33971,2852,1
33975,0,0
33979,433,0
33983,4063,1
33987,3519,1
33991,0,0
33995,27,0
33999,3891,1
34003,3869,1
34007,0,0
34011,0,0
34015,2908,1
34019,3957,1
34023,505,0
34027,0,0
34031,2187,1
34035,4015,1
34039,1398,0
34043,0,0
34047,1477,0
34051,4050,1
34055,2207,1
34059,74,0
34063,949,0
34067,4077,1
34071,2872,1
34075,0,0
34079,419,0
34083,4057,1
34087,3501,1
34091,0,0
34095,19,0
34099,3886,1
34103,3873,1
34107,0,0
34111,0,0
34115,2932,1
34119,3970,1
34123,517,0
34127,0,0
34131,2212,1
34135,4004,1
34139,1399,0
34143,0,0
34147,1523,0
34151,4002,1
34155,2230,1
34159,0,0
34163,941,0
34167,3801,1
34171,2864,1
34175,0,0
34179,425,0
34183,4025,1
34187,3521,1
34191,0,0
34195,27,0
34199,3930,1
34203,3857,1
34207,0,0
34211,0,0
34215,2939,1
34219,3956,1
34223,514,0
34227,0,0
34231,2202,1
34235,3986,1
34239,1390,0
34243,0,0
34247,1548,0
34251,4061,1
34255,2214,1
34259,0,0
34263,960,0
34267,4067,1
34271,2882,1
34275,0,0
34279,438,0
34283,4067,1
34287,3514,1
34291,0,0
34295,10,0
34299,3925,1
34303,3859,1
34307,0,0
34311,0,0
34315,2872,1
34319,3961,1
34323,547,0
34327,0,0
34331,2129,1
34335,4007,1
34339,1457,0
34343,0,0
34347,1071,0
34351,4041,1
34355,2450,1
34359,0,0
34363,539,0
34367,3806,1
34371,3022,1
34375,0,0
34379,175,0
34383,3158,1
34387,3602,1
34391,0,0
34395,0,0
34399,2612,1
34403,3845,1
34407,531,0
34411,0,0
34415,2047,1
34419,3965,1
34423,1289,0
34427,0,0
34431,1493,0
34435,3961,1
34439,1955,1
34443,0,0
34447,959,0
34451,3968,1
34455,2548,1
34459,0,0
34463,566,0
34467,3863,1
34471,3078,1
34475,0,0
34479,192,0
34483,3212,1
34487,3636,1
34491,0,0
34495,0,0
34499,2634,1
34503,3874,1
34507,506,0
34511,0,0
34515,2063,1
34519,3939,1
34523,1241,0
34527,0,0
34531,1520,0
34535,3978,1
34539,1917,0
34543,0,0
34547,968,0
34551,4014,1
34555,2524,1
34559,161,0
34563,618,0
34567,4048,1
34571,2906,1
34575,0,0
34579,343,0
34583,4023,1
34587,3566,1
34591,0,0
34595,0,0
34599,3550,1
34603,3857,1
34607,0,0
34611,0,0
34615,2695,1
34619,3976,1
34623,725,0
34627,0,0
34631,2027,0
34635,3992,1
34639,1565,0
34643,0,0
34647,1358,0
34651,4055,1
34655,2329,1
34659,167,0
34663,802,0
34667,4047,1
34671,2959,1
34675,0,0
34679,321,0
34683,4013,1
34687,3566,1
34691,0,0
34695,0,0
34699,3555,1
34703,3872,1
34707,0,0
34711,0,0
34715,2675,1
34719,3977,1
34723,760,0
34727,0,0
34731,1982,0
34735,3971,1
34739,1595,0
34743,0,0
34747,1340,0
34751,4068,1
34755,2361,1
34759,0,0
34763,785,0
34767,4078,1
34771,2977,1
34775,0,0
34779,309,0
34783,4041,1
34787,3603,1
34791,0,0
34795,0,0
34799,3520,1
34803,3847,1
34807,0,0
34811,0,0
34815,2654,1
34819,3972,1
34823,785,0
34827,0,0
34831,1972,0
34835,3987,1
34839,1603,0
34843,0,0
34847,1346,0
34851,3999,1
34855,2322,1
34859,0,0
34863,781,0
34867,4026,1
34871,3004,1
34875,0,0
34879,329,0
34883,4062,1
34887,3610,1
34891,0,0
34895,0,0
34899,3452,1
34903,3872,1
34907,2,0
34911,0,0
34915,2594,1
34919,3962,1
34923,852,0
34927,0,0
34931,1889,0
